Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Number of Turbines,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet)
57068,Power County Wind Park South LLC,57760,Power County Wind Park South,ID,Power,PCWPS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.5,22.5,22.5,12,2011,9,Nordex,N100/2500,17.2,2,262
57069,Power County Wind Park North LLC,57761,Power County Wind Park North,ID,Power,PCWPN,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.5,22.5,22.5,12,2011,9,Nordex,N100/2500,17.2,2,262
58143,Cimarron Wind Energy LLC,57762,Cimarron Wind Energy LLC,KS,Gray,CPV1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,165.6,165.6,165.6,11,2012,72,Siemens,SWT-2.3-108,14,3,297
57075,Ridgeline Energy LLC,57766,Rockland Wind Farm,ID,Power,RLWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.2,79.2,79.2,12,2011,44,Vestas,V100-1.8,15.4,3,262.5
57077,Adams Electric Cooperative,57767,Brown County Wind Turbine,IL,Brown,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.5,1.5,1.5,9,2011,1,VENSYS,VENSYS77,16.5,2,281
55963,AE Power Services LLC,57769,Mehoopany Wind Energy LLC,PA,Wyoming,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,140.8,140.8,140.8,12,2012,88,GE,1.6-82.5,19,2,328
64260,Nextera Energy Resources,57774,Windstar 1,CA,Kern,WGNS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,120,120,120,2,2012,60,Gamesa,G80-2.0,27,1,220
63235,Brookfield Renewable Trading and Marketing LP,57775,Kingman 1,AZ,Mohave,WGNS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,9,2011,5,Gamesa,G90-2.0,27,3,256
55963,AE Power Services LLC,57787,Flat Ridge 2 Wind Energy LLC,KS,Kingman,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,470.4,470.4,470.4,10,2012,294,GE,1.6-100,16.8,3,262.4
56930,"Foundation HA Energy Generation, LLC",57791,Foundation AB,CA,Solano,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,11,2011,1,GE,1.5 SLE,13.4,4,213
56930,"Foundation HA Energy Generation, LLC",57792,Foundation IE,CA,San Bernardino,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1,1,1,12,2011,1,Mitsubishi,MWT-1000A,12,4,180
12647,"ALLETE, Inc.",57800,Bison 2 Wind Energy Center,ND,Morton,BISO2,OP,Onshore Wind Turbine,WT,Electric Utility,1,105,105,105,12,2012,35,Siemens,SWT-3.0-101,19.9,1,261
12647,"ALLETE, Inc.",57801,Bison 3 Wind Energy Center,ND,Morton,BISO3,OP,Onshore Wind Turbine,WT,Electric Utility,1,105,105,105,12,2012,35,Siemens,SWT-3.0-101,19.9,1,260
56215,"RWE Renewables Americas, LLC",57802,Magic Valley Wind Farm I LLC,TX,Willacy,MV1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,203,203,203,9,2012,112,Vestas,V100-1.8,16.6,3,262.4
57122,Lime Wind LLC,57803,Lime Wind,OR,Baker,T1-6,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3,3,3,12,2011,6,Nordtank,NTK 500/41,16.3,2,131
57127,GL Wind LLC,57813,GL Wind,MN,Winona,TURB1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.4,2.4,12,2011,1,Clipper,Liberty C96,15,2,262.4
57127,GL Wind LLC,57813,GL Wind,MN,Winona,TURB2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.4,2.4,12,2011,1,Clipper,Liberty C96,15,2,262.4
57138,University of Minnesota WCROC,57823,WCROC Wind Farm,MN,Stevens,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.7,0.4,0.7,3,2005,1,Vestas,V82-1.65,18,2,235
60025,Greenbacker Renewable Energy Corporation,57830,Rippey Wind Farm,IA,Greene,NORD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50,50,50,8,2012,20,Nordex,N100/2500,19,2,328
60025,Greenbacker Renewable Energy Corporation,57832,Hawkeye Wind Farm,IA,Bremer,NORD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,35,34,34,10,2012,15,Nordex,N100/2500,19,2,328
65911,"Mustang Hills, LLC (Longroad)",57833,Mustang Hills LLC,CA,Kern,AW06,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,5,2012,50,Vestas,V90-3.0,22.4,1,262.4
59868,"Pinyon Pines Wind I, LLC",57834,Pinyon Pine I,CA,Kern,AW07,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,168,168,168,11,2012,56,Vestas,V90-3.0,18.7,2,262.5
64260,Nextera Energy Resources,57835,Alta Wind VIII,CA,Kern,AW08,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,1,2012,50,Vestas,V90-3.0,18,2,262.4
59869,"Pinyon Pines Wind II, LLC",57837,Pinyon Pine II,CA,Kern,AW09,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,132,132,132,11,2012,44,Vestas,V90-3.0,18.6,2,262.5
9417,Interstate Power and Light Co,57844,Franklin County Wind Farm,IA,Franklin,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,99,99,99,12,2012,60,Vestas,V82-1.65,17.7,2,262
5109,DTE Electric Company,57851,Sigel Wind Park,MI,Huron,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,64,64,64,12,2012,40,GE,1.6-100,17,3,328
5109,DTE Electric Company,57852,Minden Wind Park,MI,Sanilac,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,32,32,32,12,2012,20,GE,1.6-100,17,3,328
5109,DTE Electric Company,57853,McKinley Wind Park,MI,Huron,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,14.4,14,14,12,2012,9,GE,1.6-100,17,3,328
9442,Town of Ipswich - (MA),57855,Ipswich Wind Turbine,MA,Essex,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.6,1.6,1.6,5,2011,1,GE,1.6-82.5,15.3,3,300
57191,Caney River Wind Project,57858,Caney River Wind Project,KS,Elk,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,1,2012,111,Vestas,V90-1.8,23,2,344
56215,"RWE Renewables Americas, LLC",57862,"Wildcat Wind Farm I, LLC",IN,Tipton,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,12,2012,125,GE,1.6 XLE,18.1,2,328
7349,"Golden Spread Electric Cooperative, Inc",57866,Golden Spread Panhandle Wnd Rch,TX,Oldham,PWR,OP,Onshore Wind Turbine,WT,Electric Utility,1,78.2,78.2,78.2,9,2011,34,Siemens,SWT-2.3-101,19.3,2,262.4
65910,Howard Wind LLC (Longroad),57867,Howard Wind Farm,NY,Steuben,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51.3,51.3,51.3,12,2011,25,Senvion,MM92,19,2,262.4
65910,Howard Wind LLC (Longroad),57867,Howard Wind Farm,NY,Steuben,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.1,4.1,4.1,12,2012,2,Senvion,MM92,19,2,262.4
12341,MidAmerican Energy Co,57873,Eclipse Wind Farm,IA,Guthrie,EWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,207.1,200,200,9,2012,87,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,57874,Vienna Wind Farm,IA,Marshall,VIIWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,44.6,44.6,44.6,12,2013,19,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,57874,Vienna Wind Farm,IA,Marshall,VIWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,105.6,105.6,105.6,11,2012,45,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,57875,Morning Light Wind Farm,IA,Adair,MLWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,110.9,100.9,100.9,10,2012,44,Siemens,SWT-2.3-108,16.8,3,262.4
57215,Regents of the University of Minnesota,57880,Eolos Wind Energy Research Field Station,MN,Dakota,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,10,2011,1,Clipper,Liberty C96,19,2,262.4
57257,"Wildcat Wind, LLC",57887,Wildcat Wind,NM,Lea,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,27.3,27.3,27.3,7,2012,13,Suzlon,S97-2100,18.1,3,295.3
57256,"Harvest II Windfarm, LLC",57888,Harvest 2,MI,Huron,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,59.4,59.4,59.4,11,2012,33,Vestas,V100-1.8,14.3,3,311.7
40575,Utah Associated Mun Power Sys,57890,"Horse Butte Wind I, LLC",ID,Bonneville,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,57.6,57.6,57.6,8,2012,32,Vestas,V100-1.8,15.4,3,262.4
15399,Avangrid Renewables LLC,57913,Tule Wind LLC,CA,San Diego,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,143,143,143,12,2017,57,GE,1.5 S,16.2,3,262
15399,Avangrid Renewables LLC,57927,Baffin Wind,TX,Kenedy,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,188,188,188,12,2014,101,Gamesa,G97-2.0,15.7,3,295
7353,Golden Valley Elec Assn Inc,57935,Eva Creek Wind,AK,Denali,EVW,OP,Onshore Wind Turbine,WT,Electric Utility,1,24.6,24.6,24.6,1,2013,12,REpower,MM92,16.5,3,262
59365,Capital Power Corporation,57947,Macho Springs Power I,NM,Luna,GEN,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.4,50.4,50.4,11,2011,28,Vestas,V100-1.8,13.4,3,262.4
56925,"FPLE Wind, LLC",57956,"Minco Wind II, LLC",OK,Grady,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.8,100.8,100.8,11,2011,63,GE,1.6 XLE,18,2,265
60081,"Coram California Development, L.P.",57962,Brookfield Tehachapi 1,CA,Kern,BT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102,102,102,3,2012,34,Vestas,V90-3.0,18,1,278
57333,Musselshell Wind Project LLC,57963,Musselshell Wind Project,MT,Wheatland,MS01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,12,2012,7,Goldwind,GW 87/1500,22,3,246
59050,Algonquin Power Co,57964,Shady Oaks Wind Farm,IL,Lee,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,109.5,109.5,109.5,5,2012,71,Goldwind,GW 82/1500,17,3,328.1
57338,Musselshell Wind Project Two LLC,57965,Musselshell Wind Project Two LLC,MT,Wheatland,MS02,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,12,2012,7,Goldwind,GW 87/1500,22,3,246
57340,Cashton Greens Wind Farm LLC,57968,Cashton Greens Wind Farm,WI,Monroe,CGWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,5,4.8,4.8,5,2012,2,Clipper,Liberty C96,15,2,328
57170,"EDF Renewable Asset Holdings, Inc.",57973,Spinning Spur Wind LLC,TX,Oldham,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,161,161,161,11,2012,70,Siemens,SWT-2.3-101,19,2,262.4
57170,"EDF Renewable Asset Holdings, Inc.",57974,Bobcat Bluff Wind Project LLC,TX,Archer,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,161,161,161,12,2012,100,GE,1.5 SLE,19,2,262.4
57170,"EDF Renewable Asset Holdings, Inc.",57975,Spearville 3 LLC,KS,Ford,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,108,108,108,10,2012,63,GE,1.6 XLE,19,2,262.4
12341,MidAmerican Energy Co,57976,Pocahontas Prairie Wind Farm,IA,Pocahontas,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,80,80,80,2,2012,40,Gamesa,G97-2.0,20,2,328
7601,Green Mountain Power Corp,57979,Kingdom Community Wind,VT,Orleans,KCW,OP,Onshore Wind Turbine,WT,Electric Utility,1,65,65,65,11,2012,21,Vestas,V112-3.0,17,2,275
56146,"Black Hills Colorado Electric, LLC",57980,Busch Ranch Wind Energy Farm,CO,Huerfano,WTG,OP,Onshore Wind Turbine,WT,Electric Utility,1,29,29,29,10,2012,16,Vestas,V100-1.8,22,2,263
59050,Algonquin Power Co,57981,Senate Wind LLC,TX,Jack,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,12,2012,75,Gamesa,G90-2.0,18.1,2,328.1
57355,Stephens Ranch Wind Energy LLC,57983,Stephens Ranch Wind Energy LLC,TX,Borden,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,211,211,211,12,2014,118,GE,1.79-100,14.9,2,262.5
57355,Stephens Ranch Wind Energy LLC,57983,Stephens Ranch Wind Energy LLC,TX,Borden,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,165,165,165,4,2015,92,GE,1.79-100,14.9,2,262.5
4254,Consumers Energy Co - (MI),57984,Lake Winds Energy Park,MI,Mason,LWEP,OP,Onshore Wind Turbine,WT,Electric Utility,1,100.8,100.8,100.8,11,2012,56,Vestas,V100-1.8,16.7,3,311
57363,Canadian Hills Wind LLC,57987,Canadian Hills Wind,OK,Canadian,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,293.7,293.7,293.7,12,2012,133,REpower,MM92,18,3,273
65287,Vitol PA Wind LLC,57991,Highland North Wind Farm,PA,Cambria,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,75,75,75,3,2012,30,Nordex,N100/2500,19,2,328.1
57370,NaturEner Rim Rock Energy LLC,57995,NaturEner Rim Rock Energy,MT,Toole,RR,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,189,184.6,184.6,12,2012,126,Acciona,AW77/1500,18,2,262
57372,Auwahi Wind Energy LLC,57996,Auwahi Wind Energy Hybrid,HI,Maui,AWET,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,24,24,24,12,2012,8,Siemens,SWT-3.0-101,24.6,1,261
65287,Vitol PA Wind LLC,57998,Twin Ridges Wind Farm,PA,Somerset,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,139.4,139.4,139.4,12,2012,68,Senvion,MM92,19,2,328.1
65287,Vitol PA Wind LLC,57999,Patton Wind Farm,PA,Cambria,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,12,2012,15,Gamesa,G97-2.0,16.8,3,295.3
56215,"RWE Renewables Americas, LLC",58000,"Anacacho Wind Farm, LLC",TX,Kinney,ANA,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.8,99.8,99.8,12,2012,55,Vestas,V100-1.8,17,3,262.4
64421,NexteraEnergy,58004,Granite Reliable Power,NH,Coos,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99,99,99,2,2012,33,Vestas,V90-3.0,19.5,2,266.7
59139,SunEdison LLC,58008,California Ridge Wind Energy LLC,IL,Vermilion,CR,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,217,200,200,12,2012,134,GE,1.6-100,18.1,3,328.1
57395,"Shooting Star Power Partners, LLC",58018,Shooting Star,KS,Kiowa,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,104,104,104,9,2012,65,GE,1.6-82.5,16.3,2,262.5
57396,"High Mesa Energy, LLC",58019,High Mesa,ID,Twin Falls,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40,39.9,39.9,12,2012,19,Suzlon,S97-2100,14.1,3,295.3
57397,"Beebe Renewable Energy, LLC",58020,Beebe 1A,MI,Gratiot,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,81.6,81.6,81.6,12,2012,34,Nordex,N117/2400,12.8,3,298.6
57398,"Whitetail Wind Energy, LLC",58021,Whitetail,TX,Webb,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,92,92.3,92.3,12,2012,57,GE,1.6-82.5,13.6,2,262.5
57401,Mt Wachusett Community College,58025,Mt Wachusett Community College,MA,Worcester,WTG1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,3,2011,1,Vestas,V82-1.65,19,2,262
57401,Mt Wachusett Community College,58025,Mt Wachusett Community College,MA,Worcester,WTG2,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,3,2011,1,Vestas,V82-1.65,19,2,262
57402,CPV Spruce Mountain Wind LLC,58026,Spruce Mountain WInd,ME,Oxford,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20,20,20,12,2011,10,Gamesa,G90-2.0,19,2,256
57406,Deepwater Wind Block Island LLC,58035,Block Island Wind Farm,RI,Washington,BIWF,OP,Offshore Wind Turbine,WS,IPP Non-CHP,2,30,29.3,29.3,12,2016,5,Alstom,Haliade 150,21.1,1,347.7
57409,Buffalo Center Wind LLC,58038,Buffalo Center Wind LLC,IA,Mitchell,BCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,11,2011,1,Goldwind,GW 82/1500,16,3,278
57412,Chisholm View Wind Project,58041,Chisholm View Wind Project,OK,Garfield,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,235.2,235.2,235.2,12,2012,140,GE,1.68-82.5,24,2,328
57412,Chisholm View Wind Project,58041,Chisholm View Wind Project,OK,Garfield,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,64.8,64.8,64.8,12,2016,27,GE,1.68-82.5,24,2,328
57416,"Acciona Energy USA Global, LLC",58044,"Anchor Wind, LLC",IA,Cedar,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6,5.9,5.9,10,2012,2,Acciona,AW116/3000,16.5,2,328
60025,Greenbacker Renewable Energy Corporation,58045,Community Wind South,MN,Nobles,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,12,2012,15,REpower,MM92,20,2,328
57421,"Chopin Wind, LLC",58048,BayWa r.e Mozart LLC,TX,Kent,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,12,2012,12,Nordex,N100/2500,19,2,262.4
57443,MWRA Charlestown,58065,Charlestown Wind Turbine,MA,Suffolk,CWT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2011,1,Sinovel,SL1500/82,8.1,3,230
56769,Consolidated Edison Development Inc.,58071,Windwalkers LLC,IA,Worth,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,9,2011,1,GE,1.6-82.5,17,2,262.5
57451,Rocky Ridge Wind Project LLC,58078,Rocky Ridge Wind Project,OK,Kiowa,GE 1.,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,148.8,148.8,148.8,8,2012,93,GE,1.62-100,24,2,328
57460,NextEra Wolf Ridge LLC,58080,Wolf Ridge Wind,TX,Cooke,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,112.5,112.5,112.5,8,2008,75,GE,1.5 XLE,16.8,3,262.5
49893,Invenergy Services LLC,58088,Stony Creek Wind Farm NY,NY,Wyoming,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,94.4,94.4,94.4,11,2013,58,GE,1.6-100,15.9,3,262.5
56769,Consolidated Edison Development Inc.,58089,Roeder Family Wind Farm LLC,IA,Worth,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,9,2011,2,GE,1.6 82.5,17,1,262.5
15399,Avangrid Renewables LLC,58098,El Cabo Wind,NM,Torrance,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,298,298,298,12,2017,142,Gamesa,G114-2.0,18.4,2,262
15399,Avangrid Renewables LLC,58099,Montague Wind Power Facility LLC,OR,Gilliam,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,11,2019,56,Vestas,V136-3.45,13.8,4,285
57476,Foundation CA Fund VI Manager LLC,58101,Foundation Cemex River Plant,CA,San Bernardino,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,1,GE,1.6 XLE,12,4,262.4
57476,Foundation CA Fund VI Manager LLC,58101,Foundation Cemex River Plant,CA,San Bernardino,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,1,GE,1.6 XLE,12,4,262.4
57476,Foundation CA Fund VI Manager LLC,58102,Foundation Cemex BMQ,CA,San Bernardino,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,1,GE,1.5 SLE,13.4,4,213
57476,Foundation CA Fund VI Manager LLC,58102,Foundation Cemex BMQ,CA,San Bernardino,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,1,GE,1.5 SLE,13.4,4,213
64331,DTE Sustainable Generation,58103,Heritage Garden Wind Farm I LLC,MI,Delta,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,28,28,28,9,2012,14,Gamesa,G97-2.0,16.2,2,288
57476,Foundation CA Fund VI Manager LLC,58104,Foundation Superior Farms,CA,Solano,WTG1,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1,1,1,12,2012,1,Mitsubishi,MWT-1000A,13.9,4,180
57476,Foundation CA Fund VI Manager LLC,58105,Foundation Wal-Mart Red Bluff,CA,Tehama,WTG1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1,1,1,9,2012,1,GE,1.5 SLE,21,4,213
57075,Ridgeline Energy LLC,58106,Meadow Creek Project Company,ID,Bonneville,MCPC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,119.7,115.8,115.8,12,2012,57,Suzlon,S97-2100,17.9,3,295.3
59870,"Bishop Hill Energy II, LLC",58111,Bishop Hill II Wind Farm,IL,Henry,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,81,81,81,10,2012,50,GE,1.6-100,16.8,3,328
57484,"Foundation CA Fund V Manager, LLC",58112,Foundation Cemex Madison,CA,Yolo,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1,1,1,8,2012,1,GE,1.5 SLE,21,4,213
57484,"Foundation CA Fund V Manager, LLC",58113,Foundation RRM,CA,Riverside,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1,1,1,12,2012,1,GE,1.5 SLE,21,1,213
57484,"Foundation CA Fund V Manager, LLC",58113,Foundation RRM,CA,Riverside,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1,1,1,12,2012,1,GE,1.5 SLE,21,1,213
57484,"Foundation CA Fund V Manager, LLC",58114,Foundation NWNA,CA,Riverside,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,1,GE,1.6 XLE,20.4,1,262.4
57484,"Foundation CA Fund V Manager, LLC",58114,Foundation NWNA,CA,Riverside,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,1,GE,1.6 XLE,20.4,1,262.4
57484,"Foundation CA Fund V Manager, LLC",58114,Foundation NWNA,CA,Riverside,WTG3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.9,1.9,1.9,9,2018,1,GE,1.85-87,20.4,1,262.4
5109,DTE Electric Company,58121,Echo Wind Park,MI,Huron,GEN1,OP,Onshore Wind Turbine,WT,Electric Utility,1,49.6,49.6,49.6,1,2014,31,GE,1.6-100,17,3,328
5109,DTE Electric Company,58121,Echo Wind Park,MI,Huron,GEN2,OP,Onshore Wind Turbine,WT,Electric Utility,1,62.4,62.4,62.4,12,2014,39,GE,1.6-100,17,3,328
5109,DTE Electric Company,58121,Echo Wind Park,MI,Huron,GEN3,OP,Onshore Wind Turbine,WT,Electric Utility,1,50,50,50,12,2016,30,GE,1.6-100,17,3,328
57503,Limon,58126,Limon Wind I,CO,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,11,2012,125,GE,1.6 SLE,17,3,262.4
57503,Limon,58127,Limon Wind II,CO,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,11,2012,125,GE,1.6 SLE,14.7,3,262.4
58090,NextEra Energy Resources Ensign Wind,58137,Ensign Wind LLC,KS,Gray,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.9,98.9,98.9,11,2012,43,Siemens,SWT-2.3-108,19,2,262.4
15399,Avangrid Renewables LLC,58141,Groton Wind LLC,NH,Grafton,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,48,48,48,12,2012,24,Gamesa,G78-2.0,14.8,3,256
58121,North Sky River Energy LLC,58154,North Sky River Energy LLC,CA,Kern,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,162,162,162,12,2012,100,GE,1.6 XLE,16.8,2,286
58132,Perrin Ranch Wind LLC,58155,Perrin Ranch Wind LLC,AZ,Coconino,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.2,99.2,99.2,1,2012,62,GE,1.6 XLE,16.8,3,262.5
58134,Cirrus Wind 1 LLC,58162,Cirrus Wind 1 LLC,TX,Lynn,CW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,61.2,61.2,61.2,12,2012,17,CCWE,CCWE-3600/115.D,14,2,279
56925,"FPLE Wind, LLC",58203,"Minco Wind III, LLC",OK,Caddo,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.8,100.8,100.8,12,2012,63,GE,1.7-100,18,3,265
58180,"Blackwell Wind, LLC",58209,"NextEra-Blackwell Wind, LLC",OK,Kay,WT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,59.8,59.8,59.8,12,2012,26,Siemens,SWT-2.3-108,19,2,262.4
56815,NorthWestern Energy (MT wind/thermal),58218,Spion Kop Wind Farm,MT,Judith Basin,SKW25,OP,Onshore Wind Turbine,WT,Electric Utility,1,40,40,40,12,2012,25,GE,1.6-82.5,19,2,262
58187,Haviland Plastic Products Co,58220,Haviland Plastic Products,OH,Paulding,WTGA,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,5,2013,1,Goldwind,GW 87/1500,13,3,263
58187,Haviland Plastic Products Co,58220,Haviland Plastic Products,OH,Paulding,WTGB,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,5,2013,1,Goldwind,GW 87/1500,13,3,263
58187,Haviland Plastic Products Co,58220,Haviland Plastic Products,OH,Paulding,WTGC,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,6,2013,1,Goldwind,GW 87/1500,13,3,263
60025,Greenbacker Renewable Energy Corporation,58233,Wagner Wind LLC,CA,Riverside,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6,6,6,12,2012,2,Vestas,V90-3.0,22.3,1,262.4
60025,Greenbacker Renewable Energy Corporation,58238,Georgia Mountain Community Wind Farm,VT,Chittenden,GMCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,12,2012,4,Goldwind,GW 100/2500,17.5,2,262.4
